date,amount,account_id
2020-08-24,-0.6,202
2020-08-24,-0.6,202
2020-08-25,-1730.0,202
2020-08-25,-18.0,202
2020-08-26,54.91,202
2020-08-26,-3.24,202
2020-08-26,-21.79,202
2020-08-26,-400.0,202
2020-08-28,3614.7,202
2020-08-29,-169.99,202
2020-08-31,-500.0,202
2020-09-03,1872.83,202
2020-09-03,-1150.0,202
2020-09-09,-1275.0,202
2020-09-09,170.0,202
2020-09-11,-143.0,202
2020-09-11,-120.0,202
2020-09-12,-2900.0,202
2020-09-15,186.7,202
2020-09-15,-3300.0,202
2020-09-15,-1000.0,202
2020-09-18,-74.8,202
2020-09-18,-1340.0,202
2020-09-20,-500.0,202
2020-09-21,-477.99,202
2020-09-21,-184.55,202
2020-09-21,-1500.0,202
2020-09-21,-2209.98,202
2020-09-22,790.0,202
2020-09-22,485.83,202
2020-09-25,-18.0,202
2020-09-25,-1420.0,202
2020-09-25,-5.33,202
2020-03-20,293.5,203
2020-03-23,-49.13,203
2020-03-23,-750.0,203
2020-03-24,-23.45,203
2020-03-24,-11.79,203
2020-03-27,-30.0,203
2020-03-27,-75.1,203
2020-03-27,-99.0,203
2020-03-31,200.0,203
2020-04-01,1057.92,203
2020-04-03,-38.09,203
2020-04-03,447.8,203
2020-04-03,-45.34,203
2020-04-06,-1200.0,203
2020-04-06,554.7,203
2020-04-09,-805.0,203
2020-04-09,361.0,203
2020-04-11,-66.1,203
2020-04-14,365.0,203
2020-04-14,146.5,203
2020-04-15,120.94,203
2020-04-16,-57.23,203
2020-04-16,-64.92,203
2020-04-17,251.1,203
2020-04-17,-20.07,203
2020-04-20,-99.0,203
2020-04-20,-40.0,203
2020-04-20,-56.0,203
2020-04-20,-40.0,203
2020-04-21,-60.0,203
2020-04-21,-100.0,203
2020-04-21,-61.9,203
2020-04-21,-136.42,203
2020-04-22,468.52,203
2020-04-23,-100.0,203
2020-04-23,-19.28,203
2020-04-23,-20.0,203
2020-04-24,-31.2,203
2020-04-24,-1094.0,203
2020-04-24,-40.0,203
2020-04-24,219.14,203
2020-04-24,-40.0,203
2020-04-24,-56.0,203
2020-04-27,-97.59,203
2020-04-27,630.7,203
2020-04-27,-90.01,203
2020-04-27,-50.0,203
2020-04-27,-72.22,203
2020-04-28,-10.15,203
2020-04-28,-61.59,203
2020-04-29,-27.4,203
2020-04-29,223.0,203
2020-04-30,-164.98,203
2020-04-30,-0.05,203
2020-05-01,-17.05,203
2020-05-02,-35.94,203
2020-05-02,-6.95,203
2020-05-02,-11.95,203
2020-05-02,-51.9,203
2020-05-04,-23.21,203
2020-05-04,-816.0,203
2020-05-04,-50.0,203
2020-05-04,346.76,203
2020-05-04,500.0,203
2020-05-04,400.0,203
2020-05-04,593.2,203
2020-05-05,-29.34,203
2020-05-06,-55.93,203
2020-05-06,-300.0,203
2020-05-06,-40.0,203
2020-05-06,-99.0,203
2020-05-06,-1016.34,203
2020-05-06,-40.0,203
2020-05-06,427.14,203
2020-05-07,-56.87,203
2020-05-09,-102.96,203
2020-05-11,295.85,203
2020-05-11,429.56,203
2020-05-11,-85.22,203
2020-05-11,-6.92,203
2020-05-11,-200.0,203
2020-05-13,-874.4,203
2020-05-13,312.3,203
2020-05-14,-8.75,203
2020-05-15,39.59,203
2020-05-16,-93.34,203
2020-05-18,158.4,203
2020-05-22,-94.22,203
2020-05-22,2.16,203
2020-05-25,-100.0,203
2020-05-25,387.82,203
2020-05-26,-117.08,203
2020-05-26,-29.44,203
2020-05-26,-51.9,203
2020-05-26,-18.5,203
2020-05-26,-40.53,203
2020-05-27,914.13,203
2020-05-27,-29.8,203
2020-05-27,-16.94,203
2020-05-28,-50.0,203
2020-05-29,314.32,203
2020-05-30,-101.9,203
2020-05-30,-9.85,203
2020-05-31,-1.39,203
2020-06-02,175.07,203
2020-06-02,120.0,203
2020-06-02,-500.0,203
2020-06-02,-66.31,203
2020-06-03,136.6,203
2020-06-04,-405.8,203
2020-06-04,-120.0,203
2020-06-05,125.24,203
2020-06-05,-20.0,203
2020-06-08,607.5,203
2020-06-08,-250.0,203
2020-06-08,-31.65,203
2020-06-09,-16.86,203
2020-06-09,-20.0,203
2020-06-09,-26.95,203
2020-06-09,-174.49,203
2020-06-09,-14.1,203
2020-06-09,-420.0,203
2020-06-10,1258.88,203
2020-06-11,-228.69,203
2020-06-11,-383.99,203
2020-06-12,222.71,203
2020-06-15,-55.93,203
2020-06-15,-40.0,203
2020-06-15,116.45,203
2020-06-15,-1141.54,203
2020-06-15,-40.0,203
2020-06-17,163.28,203
2020-06-19,516.84,203
2020-06-22,-1047.0,203
2020-06-23,-23.0,203
2020-06-24,123.25,203
2020-06-25,-20.0,203
2020-06-26,409.28,203
2020-06-29,-45.19,203
2020-06-29,-61.99,203
2020-06-29,423.04,203
2020-06-30,-1.61,203
2020-06-30,-50.0,203
2020-07-01,30.85,203
2020-07-01,1.44,203
2020-07-02,-706.0,203
2020-07-03,312.17,203
2020-07-03,-59.99,203
2020-07-06,271.4,203
2020-07-06,-250.0,203
2020-07-07,-7.65,203
2020-07-07,-62.1,203
2020-07-07,-39.99,203
2020-07-07,-62.28,203
2020-07-08,410.58,203
2020-07-11,-51.19,203
2020-07-11,-65.24,203
2020-07-13,290.71,203
2020-07-13,387.68,203
2020-07-14,-100.0,203
2020-07-16,-805.0,203
2020-07-17,-99.98,203
2020-07-17,-40.58,203
2020-07-17,381.32,203
2020-07-18,-149.0,203
2020-07-18,-102.96,203
2020-07-20,479.92,203
2020-07-21,-100.0,203
2020-07-21,-17.99,203
2020-07-21,-318.0,203
2020-07-22,-160.0,203
2020-07-23,-101.99,203
2020-07-27,-51.99,203
2020-07-29,231.41,203
2020-07-31,-3.87,203
2020-07-31,210.31,203
2020-08-01,-17.99,203
2020-08-03,428.72,203
2020-08-05,183.28,203
2020-08-07,210.32,203
2020-08-07,-69.44,203
2020-08-08,-355.08,203
2020-08-08,-214.0,203
2020-08-11,-101.9,203
2020-08-12,41.47,203
2020-08-12,-450.0,203
2020-08-13,-50.0,203
2020-08-14,195.86,203
2020-08-17,62.72,203
2020-08-17,-36.99,203
2020-08-19,301.32,203
2020-08-22,-50.0,203
2020-08-24,-210.0,203
2020-08-26,-41.99,203
2020-08-27,-102.96,203
2020-08-28,-50.0,203
2020-08-28,151.58,203
2020-08-28,40.0,203
2020-08-29,-51.99,203
2020-08-31,-17.99,203
2020-08-31,-3.41,203
2020-08-31,271.45,203
2020-08-31,-40.0,203
2020-09-01,-230.0,203
2020-09-02,441.89,203
2020-09-02,-72.36,203
2020-09-02,-10.8,203
2020-09-03,-20.0,203
2020-09-04,478.04,203
2020-09-04,-13.83,203
2020-09-05,-20.0,203
2020-09-07,-92.6,203
2020-09-07,-163.99,203
2020-09-07,759.27,203
2020-09-07,-14.9,203
2020-09-07,-51.99,203
2020-09-09,-350.0,203
2020-09-09,-700.0,203
2020-09-09,-40.0,203
2020-09-09,-40.0,203
2020-09-09,-40.0,203
2020-09-09,-56.0,203
2020-09-09,-56.0,203
2020-09-09,-40.0,203
2020-09-09,-56.0,203
2020-09-09,-40.0,203
2020-09-09,-40.0,203
2020-09-10,-26.0,203
2020-09-10,365.07,203
2020-09-11,381.56,203
2020-09-12,-14.97,203
2020-09-14,-130.06,203
2020-09-14,534.84,203
2020-09-14,-60.0,203
2020-09-15,-30.63,203
2020-09-16,239.06,203
2020-09-17,-162.39,203
2020-09-18,503.47,203
2020-09-21,-78.66,203
2020-09-21,-152.2,203
2020-09-21,-50.0,203
2020-09-21,-20.0,203
2020-09-21,-1050.0,203
2020-09-21,-12.8,203
2020-09-21,504.82,203
2020-09-23,-105.0,203
2020-09-23,602.48,203
2020-09-24,-102.96,203
2020-09-25,-175.91,203
2020-09-26,-101.99,203
2018-11-22,-34.8,205
2018-11-22,1000.0,205
2018-12-04,-89.91,205
2018-12-04,-91.84,205
2018-12-04,-45.92,205
2018-12-06,-0.92,205
2018-12-06,-1.8,205
2018-12-06,-1.84,205
2018-12-11,-36.0,205
2018-12-20,-34.8,205
2019-01-10,-258.0,205
2019-01-20,-34.8,205
2019-01-22,-24.64,205
2019-01-22,-2.5,205
2019-02-01,-2202.3,205
2019-02-01,4752.0,205
2019-02-01,-408.0,205
2019-02-03,-540.0,205
2019-02-11,-258.0,205
2019-02-20,-34.8,205
2019-02-25,2640.0,205
2019-02-27,-3619.0,205
2019-03-11,-258.0,205
2019-03-13,-258.0,205
2019-03-20,-34.8,205
2019-04-15,1000.0,205
2019-04-16,-553.0,205
2019-04-20,-34.8,205
2019-04-21,-30.24,205
2019-04-29,100.0,205
2019-05-10,-516.0,205
2019-05-17,-10.68,205
2019-05-17,-43.92,205
2019-05-17,-10.68,205
2019-05-20,-34.8,205
2019-05-20,-0.88,205
2019-05-24,50.0,205
2019-06-01,-25.2,205
2019-06-10,-258.0,205
2019-06-14,350.0,205
2019-06-17,-21.36,205
2019-06-20,-34.8,205
2019-06-21,-25.2,205
2019-07-03,-3.53,205
2019-07-05,300.0,205
2019-07-10,-258.0,205
2019-07-17,770.0,205
2019-07-17,-21.36,205
2019-07-20,-34.8,205
2019-07-21,-25.2,205
2019-08-12,-258.0,205
2019-08-20,-34.8,205
2019-08-21,-25.2,205
2019-08-22,-408.0,205
2019-08-23,3300.0,205
2019-08-26,300.0,205
2019-09-02,-78.54,205
2019-09-03,200.0,205
2019-09-04,-1440.0,205
2019-09-04,-1620.0,205
2019-09-04,-420.0,205
2019-09-10,-258.0,205
2019-10-02,-1620.0,205
2019-10-02,3000.0,205
2019-10-02,-34.8,205
2019-10-02,-165.0,205
2019-10-03,-25.2,205
2019-10-10,-258.0,205
2019-10-14,-2.1,205
2019-10-14,-16.0,205
2019-10-16,-301.08,205
2019-10-16,-73.68,205
2019-10-17,-11.9,205
2019-10-18,-125.7,205
2019-10-19,-97.93,205
2019-10-20,-34.8,205
2019-10-21,-25.2,205
2019-10-21,-72.09,205
2019-10-23,-15.8,205
2019-10-25,-18.56,205
2019-11-06,2200.0,205
2019-11-07,-1620.0,205
2019-11-11,-258.0,205
2019-11-11,-194.97,205
2019-11-12,-20.0,205
2019-11-13,-3.9,205
2019-11-19,-173.0,205
2019-11-20,-34.8,205
2019-11-25,100.0,205
2019-11-27,-25.2,205
2019-12-04,2240.0,205
2019-12-08,-1620.0,205
2019-12-10,-20.0,205
2019-12-10,-123.8,205
2019-12-13,-258.0,205
2019-12-16,-12.2,205
2019-12-17,-13.7,205
2019-12-17,-2.9,205
2019-12-17,-54.98,205
2019-12-18,-1.1,205
2019-12-19,-173.0,205
2019-12-20,-34.8,205
2020-01-07,-1620.0,205
2020-01-07,2300.0,205
2020-01-08,-25.2,205
2020-01-10,-244.8,205
2020-01-10,-20.0,205
2020-01-10,-50.06,205
2020-01-14,258.0,205
2020-01-20,-34.8,205
2020-01-20,-173.0,205
2020-01-21,-25.2,205
2020-01-25,-56.7,205
2020-01-25,-20.0,205
2020-01-27,-1.2,205
2020-01-27,-29.56,205
2020-01-27,-45.26,205
2020-01-28,-30.9,205
2020-01-30,-60.0,205
2020-01-31,-1.2,205
2020-02-03,-10.65,205
2020-02-06,-1620.0,205
2020-02-06,-278.3,205
2020-02-06,2500.0,205
2020-02-07,-12.94,205
2020-02-08,-10.12,205
2020-02-10,-6.0,205
2020-02-10,-44.13,205
2020-02-10,-20.0,205
2020-02-12,-9.0,205
2020-02-12,-244.8,205
2020-02-14,-37.7,205
2020-02-15,-12.0,205
2020-02-19,-9.0,205
2020-02-19,-173.0,205
2020-02-19,-41.06,205
2020-02-19,-74.4,205
2020-02-21,-408.0,205
2020-02-21,720.0,205
2020-02-21,-10.0,205
2020-02-21,-34.8,205
2020-02-22,-71.88,205
2020-02-22,-5.0,205
2020-02-22,-25.2,205
2020-02-24,-9.55,205
2020-02-25,-78.0,205
2020-02-26,-30.0,205
2020-02-27,-29.0,205
2020-02-28,-27.3,205
2020-03-05,10044.0,205
2020-03-05,-3000.0,205
2020-03-05,-29.96,205
2020-03-05,-1620.0,205
2020-03-05,-10.79,205
2020-03-05,-16.28,205
2020-03-06,-0.22,205
2020-03-07,-12.41,205
2020-03-07,-54.99,205
2020-03-10,-244.8,205
2020-03-10,-44.13,205
2020-03-10,-20.0,205
2020-03-11,-19.94,205
2020-03-12,-4.95,205
2020-03-12,-35.69,205
2020-03-14,-204.65,205
2020-03-16,-1859.64,205
2020-03-19,-173.0,205
2020-03-20,-34.8,205
2020-03-20,-538.8,205
2020-03-20,-29.0,205
2020-03-21,-25.2,205
2020-03-23,-55.98,205
2020-03-31,-96.0,205
2020-04-01,7812.0,205
2020-04-01,279.0,205
2020-04-01,-4000.0,205
2020-04-02,-133.21,205
2020-04-02,-1620.0,205
2020-04-09,-42.25,205
2020-04-14,-244.8,205
2020-04-14,-20.0,205
2020-04-14,-44.13,205
2020-04-20,-538.8,205
2020-04-20,-29.0,205
2020-04-20,-34.8,205
2020-04-20,-173.0,205
2020-04-21,-44.76,205
2020-04-30,-96.0,205
2020-04-30,-300.0,205
2020-05-06,-109.43,205
2020-05-07,-2.19,205
2020-05-08,2500.0,205
2020-05-08,-1620.0,205
2020-05-11,-20.0,205
2020-05-11,-244.8,205
2020-05-11,-44.13,205
2020-05-17,-45.45,205
2020-05-18,-800.0,205
2020-05-18,-0.91,205
2020-05-19,-173.0,205
2020-05-19,-29.0,205
2020-05-20,-538.8,205
2020-05-20,-34.8,205
2020-05-21,-37.8,205
2020-05-29,-96.0,205
2020-06-03,-125.98,205
2020-06-04,2500.0,205
2020-06-05,-1620.0,205
2020-06-10,-44.13,205
2020-06-10,-244.8,205
2020-06-10,-20.0,205
2020-06-10,-13.0,205
2020-06-11,-26.77,205
2020-06-11,-26.47,205
2020-06-12,-16.92,205
2020-06-12,-25.02,205
2020-06-15,-12.0,205
2020-06-15,-9.0,205
2020-06-16,-9.0,205
2020-06-18,-24.59,205
2020-06-18,-24.9,205
2020-06-18,-84.1,205
2020-06-18,-28.42,205
2020-06-19,-29.0,205
2020-06-19,-173.0,205
2020-06-19,-10.0,205
2020-06-20,-34.8,205
2020-06-22,-100.8,205
2020-06-22,-538.8,205
2020-06-23,-9.0,205
2020-06-23,-12.0,205
2020-06-24,-102.34,205
2020-06-24,-42.7,205
2020-06-24,-9.0,205
2020-06-25,-28.68,205
2020-06-25,-25.0,205
2020-06-25,-24.38,205
2020-06-26,-29.58,205
2020-06-26,-24.49,205
2020-06-26,-4.52,205
2020-06-27,-12.79,205
2020-06-27,-2.99,205
2020-06-29,-9.0,205
2020-06-30,-96.0,205
2020-07-01,-9.29,205
2020-07-02,2500.0,205
2020-07-03,-1620.0,205
2020-07-03,-9.28,205
2020-07-06,-51.99,205
2020-07-07,-32.99,205
2020-07-08,-9.0,205
2020-07-10,-20.0,205
2020-07-10,-44.13,205
2020-07-13,-244.8,205
2020-07-16,-43.06,205
2020-07-16,-32.69,205
2020-07-17,-57.47,205
2020-07-17,-37.5,205
2020-07-20,-173.0,205
2020-07-20,-29.0,205
2020-07-20,-34.8,205
2020-07-20,-0.66,205
2020-07-21,-75.6,205
2020-07-21,-21.1,205
2020-07-21,-14.45,205
2020-07-22,-22.75,205
2020-07-22,-20.0,205
2020-07-22,-44.64,205
2020-07-23,-0.65,205
2020-07-23,-32.37,205
2020-07-27,-2.99,205
2020-07-31,-100.0,205
2020-07-31,8091.0,205
2020-08-03,-28.66,205
2020-08-03,-1620.0,205
2020-08-03,-1.2,205
2020-08-03,-5000.0,205
2020-08-03,-408.8,205
2020-08-03,-538.8,205
2020-08-07,-32.99,205
2020-08-10,-244.8,205
2020-08-10,-44.13,205
2020-08-10,-20.0,205
2020-08-18,-24.1,205
2020-08-18,-9.18,205
2020-08-19,-29.0,205
2020-08-27,-2.99,205
2020-09-03,-795.0,205
2020-09-03,-131.98,205
2020-09-03,-1620.0,205
2020-09-03,3800.0,205
2020-09-07,-32.99,205
2020-09-07,-9.0,205
2020-09-08,-75.6,205
2020-09-09,-9.0,205
2020-09-10,-44.13,205
2020-09-10,-244.8,205
2020-09-10,-96.0,205
2020-09-11,-25.06,205
2020-09-14,-391.98,205
2020-09-14,-96.0,205
2020-09-14,-29.28,205
2020-09-15,-89.97,205
2020-09-15,907.87,205
2020-09-16,-9.47,205
2020-09-17,-24.15,205
2020-09-20,-61.95,205
2020-09-21,-29.0,205
2020-09-21,-75.6,205
2020-09-22,-21.87,205
2020-09-25,-25.18,205
2020-09-25,-20.87,205
2020-09-25,-39.4,205
2020-09-25,-34.95,205
2018-11-28,-10.8,207
2018-11-28,51.0,207
2018-12-05,2200.0,207
2018-12-10,-240.0,207
2018-12-26,-10.8,207
2018-12-27,-1500.0,207
2018-12-31,1085.0,207
2019-01-08,100.0,207
2019-01-08,-1603.0,207
2019-01-26,-10.8,207
2019-02-18,1804.65,207
2019-02-21,-1000.0,207
2019-02-26,-10.8,207
2019-02-27,-150.0,207
2019-02-27,-600.0,207
2019-03-26,-10.8,207
2019-04-04,1000.0,207
2019-04-13,-1000.0,207
2019-04-23,-3500.0,207
2019-04-23,5280.0,207
2019-04-26,-10.8,207
2019-04-26,-755.0,207
2019-05-07,180.0,207
2019-05-14,250.0,207
2019-05-14,50.0,207
2019-05-15,-1000.0,207
2019-05-20,-580.0,207
2019-05-28,20.0,207
2019-05-28,-10.8,207
2019-06-26,-10.8,207
2019-07-03,2786.5,207
2019-07-04,-773.0,207
2019-07-04,-2000.0,207
2019-07-26,-10.8,207
2019-08-06,3959.5,207
2019-08-19,-3900.0,207
2019-08-26,-10.8,207
2019-09-03,465.0,207
2019-09-04,-500.0,207
2019-09-07,10.0,207
2019-09-26,-10.8,207
2019-10-02,976.5,207
2019-10-02,-500.0,207
2019-10-05,-300.0,207
2019-10-08,-1.2,207
2019-10-11,-180.0,207
2019-10-26,-10.8,207
2019-11-04,1302.0,207
2019-11-05,-1250.0,207
2019-11-26,-10.8,207
2019-12-04,200.0,207
2019-12-13,-240.0,207
2020-01-06,-10.8,207
2020-01-06,1037.5,207
2020-01-07,-565.0,207
2020-01-07,-231.16,207
2020-01-11,-100.0,207
2020-01-13,-31.68,207
2020-01-13,-10.0,207
2020-01-14,-1.2,207
2020-01-17,-5.99,207
2020-01-17,-26.22,207
2020-01-17,-27.44,207
2020-01-20,-10.65,207
2020-01-23,-4.95,207
2020-01-23,-4.95,207
2020-01-26,-10.8,207
2020-02-05,1244.0,207
2020-02-13,-1483.0,207
2020-02-13,235.0,207
2020-03-09,5500.0,207
2020-03-09,-10.8,207
2020-03-10,-30.0,207
2020-03-10,-2511.0,207
2020-03-11,-1500.0,207
2020-03-26,-10.8,207
2020-04-26,-10.8,207
2020-05-01,-59.42,207
2020-05-04,-1113.0,207
2020-05-06,-2500.0,207
2020-05-06,7250.0,207
2020-05-18,-2500.0,207
2020-05-18,-2500.0,207
2020-06-03,-10.8,207
2020-06-03,4779.0,207
2020-06-11,-3800.0,207
2020-06-18,-508.8,207
2020-06-19,-450.0,207
2020-06-26,-10.8,207
2020-07-01,3697.0,207
2020-07-02,-261.4,207
2020-07-03,-1000.0,207
2020-07-09,-2400.0,207
2020-07-23,-10.0,207
2020-08-05,-2461.0,207
2020-08-05,-500.0,207
2020-08-05,2970.0,207
2020-09-02,-2461.0,207
2020-09-02,2461.0,207
2019-10-14,10.0,204
2019-10-29,80.0,204
2019-11-04,-14.4,204
2019-11-04,4148.69,204
2019-11-04,-162.0,204
2019-11-05,-2200.0,204
2019-11-05,-50.74,204
2019-11-06,-10.99,204
2019-11-06,-59.0,204
2019-11-06,-13.73,204
2019-11-06,-19.99,204
2019-11-07,-10.0,204
2019-11-07,-27.0,204
2019-11-07,-379.53,204
2019-11-07,-56.12,204
2019-11-07,-37.08,204
2019-11-07,-187.45,204
2019-11-07,-456.8,204
2019-11-07,-249.99,204
2019-11-12,1800.0,204
2019-11-12,-19.99,204
2019-11-12,-30.0,204
2019-11-13,-30.0,204
2019-11-13,-149.0,204
2019-11-13,-21.28,204
2019-11-13,-173.0,204
2019-11-13,-177.7,204
2019-11-13,-78.14,204
2019-11-14,-64.5,204
2019-11-14,-69.9,204
2019-11-14,-47.8,204
2019-11-14,-129.0,204
2019-11-18,-32.99,204
2019-11-18,-31.12,204
2019-11-20,-26.43,204
2019-11-20,-64.0,204
2019-11-20,-212.15,204
2019-11-22,-200.0,204
2019-11-22,-100.0,204
2019-11-25,-9.17,204
2019-11-25,-17.71,204
2019-11-25,-25.99,204
2019-11-26,-50.46,204
2019-11-27,194.98,204
2019-11-27,-39.91,204
2019-11-28,-17.65,204
2019-11-28,-46.65,204
2019-11-28,-15.34,204
2019-11-28,-100.0,204
2019-11-29,-100.0,204
2019-12-02,-50.0,204
2019-12-02,-23.68,204
2019-12-02,-5.0,204
2019-12-02,-34.13,204
2019-12-02,-21.7,204
2019-12-02,-12.28,204
2019-12-03,0.12,204
2019-12-03,0.15,204
2019-12-04,-60.96,204
2019-12-05,-194.98,204
2019-12-05,50.0,204
2019-12-05,-11.49,204
2019-12-09,150.0,204
2019-12-10,-16.99,204
2019-12-13,20.0,204
2019-12-13,-32.99,204
2019-12-18,-20.0,204
2019-12-18,-62.3,204
2019-12-19,-49.7,204
2019-12-19,-18.51,204
2019-12-19,-128.0,204
2019-12-20,-19.6,204
2019-12-23,-100.0,204
2019-12-24,-100.0,204
2019-12-26,-37.31,204
2019-12-30,-39.96,204
2019-12-30,-194.98,204
2019-12-30,-68.4,204
2019-12-30,-12.99,204
2020-01-02,-2.9,204
2020-01-02,194.98,204
2020-01-02,12.99,204
2020-01-02,39.96,204
2020-01-03,58.94,204
2020-01-06,4615.0,204
2020-01-07,-49.1,204
2020-01-07,-2300.0,204
2020-01-07,-540.0,204
2020-01-07,-1050.0,204
2020-01-09,-22.99,204
2020-01-09,-5.6,204
2020-01-09,200.0,204
2020-01-09,-12.99,204
2020-01-09,-4.86,204
2020-01-09,-10.0,204
2020-01-09,-194.98,204
2020-01-15,200.0,204
2020-01-17,-11.98,204
2020-01-20,-128.0,204
2020-01-21,-3.49,204
2020-01-21,-17.4,204
2020-01-28,-32.89,204
2020-01-30,-24.48,204
2020-01-30,-20.0,204
2020-01-31,21.7,204
2020-02-03,-39.96,204
2020-02-04,-20.0,204
2020-02-05,1000.0,204
2020-02-05,-30.55,204
2020-02-10,-10.6,204
2020-02-10,-41.9,204
2020-02-11,-24.48,204
2020-02-11,-27.99,204
2020-02-11,-27.27,204
2020-02-11,-97.77,204
2020-02-11,-24.48,204
2020-02-11,-235.0,204
2020-02-12,-11.99,204
2020-02-12,-50.06,204
2020-02-14,-8.0,204
2020-02-17,-32.37,204
2020-02-17,-84.0,204
2020-02-18,-14.89,204
2020-02-19,-13.99,204
2020-02-19,-128.0,204
2020-02-19,-38.01,204
2020-02-20,-34.63,204
2020-02-21,13.99,204
2020-02-27,-3800.0,204
2020-02-27,3800.0,204
2020-02-28,-38.69,204
2020-03-02,-20.0,204
2020-03-02,-20.0,204
2020-03-02,-3800.0,204
2020-03-02,3980.0,204
2020-03-02,-13.34,204
2020-03-02,-100.0,204
2020-03-06,-4.5,204
2020-03-06,100.0,204
2020-03-10,562.5,204
2020-03-12,-17.99,204
2020-03-12,-43.74,204
2020-03-12,-41.41,204
2020-03-12,-6.99,204
2020-03-16,-84.0,204
2020-03-16,-32.37,204
2020-03-17,-15.95,204
2020-03-18,-28.26,204
2020-03-18,-16.59,204
2020-03-19,-28.76,204
2020-03-19,-66.0,204
2020-03-19,-22.49,204
2020-03-19,-128.0,204
2020-03-19,-56.74,204
2020-03-19,-27.63,204
2020-03-19,200.0,204
2020-03-20,-5.68,204
2020-03-23,-30.9,204
2020-03-23,-24.98,204
2020-03-23,-17.29,204
2020-03-25,-5.0,204
2020-03-30,-11.64,204
2020-03-30,-39.96,204
2020-03-30,-13.22,204
2020-03-31,300.0,204
2020-03-31,-5.0,204
2020-04-01,-10.64,204
2020-04-01,-78.8,204
2020-04-01,-41.98,204
2020-04-01,-21.97,204
2020-04-02,-12.26,204
2020-04-02,-12.49,204
2020-04-02,-21.18,204
2020-04-03,-91.99,204
2020-04-06,400.0,204
2020-04-15,-7.8,204
2020-04-15,-34.42,204
2020-04-16,-32.37,204
2020-04-16,-84.0,204
2020-04-20,-128.0,204
2020-04-20,-25.87,204
2020-04-20,-34.9,204
2020-04-24,-42.98,204
2020-04-27,500.0,204
2020-04-27,-22.18,204
2020-04-28,-39.96,204
2020-04-28,-17.99,204
2020-04-28,-8.99,204
2020-04-29,-34.9,204
2020-04-30,-14.4,204
2020-05-04,-1050.0,204
2020-05-04,700.0,204
2020-05-06,-38.1,204
2020-05-06,2770.0,204
2020-05-07,-95.56,204
2020-05-07,-8.99,204
2020-05-11,-42.45,204
2020-05-11,-8.99,204
2020-05-12,-17.0,204
2020-05-12,-18.3,204
2020-05-12,-69.3,204
2020-05-12,-64.4,204
2020-05-13,-52.96,204
2020-05-13,-49.0,204
2020-05-13,-81.0,204
2020-05-15,-43.8,204
2020-05-15,562.5,204
2020-05-18,-11.0,204
2020-05-18,-32.37,204
2020-05-18,-84.0,204
2020-05-18,-12.99,204
2020-05-19,-34.75,204
2020-05-19,-27.5,204
2020-05-19,-15.47,204
2020-05-19,-128.0,204
2020-05-20,2500.0,204
2020-05-20,-132.11,204
2020-05-20,-78.3,204
2020-05-20,-2500.0,204
2020-05-22,-19.29,204
2020-05-22,-21.99,204
2020-05-22,-4.99,204
2020-05-25,-26.3,204
2020-05-25,-133.72,204
2020-05-25,-4.95,204
2020-05-25,-500.0,204
2020-05-26,-24.9,204
2020-05-26,-30.5,204
2020-05-26,-6.21,204
2020-05-26,-1.0,204
2020-05-28,-7.97,204
2020-05-28,-4.99,204
2020-05-29,-39.96,204
2020-05-29,-45.16,204
2020-05-29,-76.19,204
2020-06-02,-200.0,204
2020-06-02,-12.99,204
2020-06-02,-37.45,204
2020-06-03,-15.11,204
2020-06-03,-1050.0,204
2020-06-03,-2500.0,204
2020-06-03,-81.0,204
2020-06-03,-31.42,204
2020-06-03,5250.0,204
2020-06-04,-173.21,204
2020-06-04,-500.0,204
2020-06-05,-12.49,204
2020-06-05,-21.68,204
2020-06-05,-42.45,204
2020-06-05,-18.0,204
2020-06-05,-63.0,204
2020-06-08,-9.99,204
2020-06-09,-46.89,204
2020-06-09,-20.2,204
2020-06-09,-40.72,204
2020-06-10,-33.77,204
2020-06-10,-28.52,204
2020-06-10,-59.98,204
2020-06-10,-59.29,204
2020-06-11,-17.57,204
2020-06-11,-27.9,204
2020-06-11,-13.76,204
2020-06-12,-1900.0,204
2020-06-12,-19.68,204
2020-06-12,28.26,204
2020-06-12,3800.0,204
2020-06-12,-1900.0,204
2020-06-15,-7.99,204
2020-06-15,-12.99,204
2020-06-15,-162.7,204
2020-06-15,-26.99,204
2020-06-15,-50.0,204
2020-06-15,-864.0,204
2020-06-16,-43.0,204
2020-06-16,-38.98,204
2020-06-16,-107.31,204
2020-06-16,-5.0,204
2020-06-16,-84.0,204
2020-06-16,-32.37,204
2020-06-17,-11.0,204
2020-06-17,-34.56,204
2020-06-18,-39.87,204
2020-06-19,-15.89,204
2020-06-19,-128.0,204
2020-06-22,450.0,204
2020-06-24,-39.9,204
2020-06-25,-93.39,204
2020-06-26,-44.65,204
2020-06-29,-69.6,204
2020-06-29,500.0,204
2020-06-29,-39.96,204
2020-06-29,-42.9,204
2020-06-29,-5.6,204
2020-06-30,-12.99,204
2020-06-30,-31.45,204
2020-06-30,-27.93,204
2020-07-01,-198.97,204
2020-07-01,-10.78,204
2020-07-01,-15.0,204
2020-07-01,-1050.0,204
2020-07-01,4100.0,204
2020-07-01,-2500.0,204
2020-07-01,-43.02,204
2020-07-01,-34.0,204
2020-07-01,-81.0,204
2020-07-02,-1.0,204
2020-07-02,-182.77,204
